"","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"177307",NaN,338809,39930,NaN,NaN,20027,NaN,NaN,NaN,6868
"177308",NaN,NaN,NaN,NaN,NaN,20027,NaN,NaN,NaN,NaN
"177309",NaN,NaN,NaN,NaN,NaN,20026.8608414239,NaN,NaN,NaN,NaN
"177310",49849.04,NaN,NaN,NaN,NaN,20021.2259763054,NaN,NaN,NaN,NaN
"177311",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17751,16284,NaN
"177315",49849.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177316",NaN,NaN,NaN,NaN,NaN,20019,NaN,NaN,16284,NaN
"177317",NaN,NaN,NaN,NaN,NaN,20017,NaN,NaN,NaN,NaN
"177318",NaN,NaN,NaN,NaN,NaN,20020.0467828042,NaN,NaN,NaN,NaN
"177324",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16282,NaN
"177325",49815.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177326",49815.66,NaN,NaN,NaN,36088,NaN,NaN,NaN,NaN,NaN
"177328",NaN,338465.745098039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177329",NaN,NaN,NaN,31909,36064.9722675367,NaN,NaN,NaN,16256,NaN
"177331",NaN,NaN,NaN,31926.5770491803,NaN,NaN,NaN,NaN,NaN,NaN
"177336",NaN,NaN,NaN,NaN,NaN,NaN,25823,NaN,NaN,NaN
"177340",NaN,NaN,NaN,31913,NaN,NaN,NaN,NaN,NaN,NaN
"177341",NaN,NaN,NaN,NaN,NaN,20013.3100671141,NaN,NaN,NaN,NaN
"177344",NaN,338440.498023715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177347",NaN,NaN,NaN,NaN,NaN,20008.9746328438,NaN,NaN,NaN,NaN
"177349",NaN,NaN,39930,31904,NaN,NaN,NaN,NaN,NaN,NaN
"177350",NaN,NaN,NaN,NaN,NaN,20000,25800,NaN,NaN,6861
"177351",NaN,NaN,39930.9667049369,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177353",NaN,338232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177355",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16250.084718689,6859
"177356",NaN,NaN,NaN,31904,NaN,NaN,NaN,NaN,16239.3308872582,NaN
"177358",NaN,338232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177361",NaN,NaN,NaN,NaN,NaN,19999.8610628691,NaN,NaN,NaN,NaN
"177362",49810.75,NaN,NaN,NaN,36050.4121338912,NaN,NaN,NaN,NaN,NaN
"177363",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6858
"177366",NaN,NaN,NaN,31904,NaN,20000,NaN,NaN,NaN,6859
"177369",NaN,NaN,NaN,NaN,36027,NaN,NaN,NaN,NaN,NaN
"177373",NaN,NaN,NaN,NaN,36044.6406570842,NaN,NaN,NaN,NaN,NaN
"177376",NaN,NaN,NaN,31906,NaN,NaN,NaN,NaN,NaN,NaN
"177382",NaN,338065.7039801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177383",NaN,338111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177385",NaN,338111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177389",NaN,338111,NaN,NaN,36021,NaN,NaN,NaN,NaN,NaN
"177390",NaN,338111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177392",NaN,338111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177396",NaN,337999.809885932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177399",49864.75,NaN,39930,NaN,NaN,NaN,NaN,17728,NaN,6860
"177400",NaN,338005.025806452,NaN,31925,36077.8938992042,20000,25795,NaN,16246,6860
"177401",NaN,338186,NaN,NaN,36067,NaN,NaN,NaN,NaN,NaN
"177402",NaN,338282,NaN,NaN,NaN,NaN,NaN,NaN,16229.8237684104,NaN
"177403",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16236,NaN
"177406",NaN,NaN,NaN,NaN,NaN,19999,NaN,NaN,NaN,NaN
"177409",NaN,NaN,NaN,NaN,NaN,20000,NaN,NaN,NaN,NaN
"177410",NaN,NaN,NaN,31925.7491166078,NaN,NaN,NaN,NaN,NaN,NaN
"177413",NaN,338380.404011461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177417",NaN,NaN,NaN,NaN,36079.3720073665,NaN,NaN,NaN,NaN,NaN
"177418",NaN,NaN,39905,NaN,36074,NaN,NaN,NaN,NaN,NaN
"177419",NaN,NaN,NaN,NaN,36094,NaN,NaN,NaN,NaN,NaN
"177423",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16232,NaN
"177424",49849.04,NaN,NaN,31907,NaN,NaN,NaN,NaN,NaN,NaN
"177426",NaN,338363.636363636,NaN,31907,NaN,NaN,NaN,NaN,NaN,NaN
"177427",NaN,NaN,NaN,31907,NaN,NaN,NaN,NaN,NaN,NaN
"177428",NaN,338333.555555556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177430",NaN,NaN,NaN,31924,NaN,NaN,NaN,NaN,NaN,NaN
"177433",49842.6681767956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177436",49804.86,NaN,39897,31915,NaN,NaN,NaN,NaN,NaN,NaN
"177437",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16230,NaN
"177438",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6856
"177441",NaN,NaN,NaN,NaN,NaN,19991,NaN,NaN,NaN,NaN
"177447",NaN,338333.035714286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177448",NaN,NaN,NaN,NaN,NaN,NaN,25775,NaN,NaN,NaN
"177449",NaN,NaN,NaN,NaN,NaN,NaN,25758,NaN,NaN,NaN
"177456",NaN,NaN,NaN,NaN,36093,NaN,NaN,NaN,16227,NaN
"177459",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17716,NaN,NaN
"177462",NaN,NaN,NaN,NaN,36092,NaN,NaN,NaN,NaN,NaN
"177463",NaN,338332.142857143,NaN,31928.8682634731,NaN,NaN,NaN,NaN,NaN,NaN
"177468",NaN,NaN,39913,NaN,NaN,NaN,NaN,NaN,16215,NaN
"177469",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16222,NaN
"177471",NaN,NaN,NaN,NaN,36094,NaN,NaN,NaN,NaN,NaN
"177472",NaN,NaN,39909,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177473",49793.4085454545,NaN,39909,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177475",49842.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177476",NaN,NaN,NaN,NaN,36094,NaN,NaN,NaN,NaN,NaN
"177479",NaN,NaN,NaN,NaN,NaN,19995,NaN,NaN,16221,NaN
"177480",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6857.99520766773
"177482",NaN,NaN,39933,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177483",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17716,NaN,NaN
"177484",49797.98,338335.185185185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177485",NaN,NaN,NaN,31942,NaN,NaN,NaN,NaN,NaN,6858.37711298932
"177488",NaN,338193.333333333,39933,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177489",NaN,338281.886363636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177491",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6862
"177495",NaN,NaN,NaN,NaN,36094,NaN,NaN,NaN,NaN,NaN
"177496",NaN,NaN,39933,NaN,NaN,NaN,25767,17716,16221,NaN
"177497",NaN,NaN,NaN,NaN,NaN,19985.3406998158,NaN,NaN,NaN,NaN
"177499",NaN,NaN,NaN,31942,NaN,NaN,NaN,NaN,NaN,NaN
"177500",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16215.843902439,NaN
"177501",NaN,338152.728395062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6861
"177502",NaN,338170,NaN,NaN,NaN,19995,NaN,NaN,16211,6862
"177506",NaN,NaN,NaN,NaN,NaN,20000,NaN,NaN,NaN,NaN
"177510",NaN,NaN,NaN,NaN,36094,NaN,NaN,NaN,NaN,NaN
"177511",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17708.1890080429,NaN,6852.12241835203
"177512",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177513",NaN,NaN,NaN,NaN,NaN,NaN,25750.3173333333,NaN,NaN,NaN
"177515",NaN,NaN,NaN,NaN,NaN,20000,25767,NaN,NaN,NaN
"177519",NaN,338027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177521",49842.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177522",NaN,NaN,39933,31942,NaN,NaN,NaN,NaN,NaN,NaN
"177524",NaN,338320.771428571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177526",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16214,NaN
"177529",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17700,NaN,NaN
"177534",NaN,338345,NaN,NaN,NaN,20000,NaN,NaN,NaN,NaN
"177535",49817.5252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177536",NaN,338500,NaN,NaN,36100,NaN,NaN,NaN,NaN,6850
"177537",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177538",NaN,338654,NaN,NaN,NaN,NaN,NaN,NaN,16215.5443298969,6849.48938428875
"177539",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177540",NaN,NaN,NaN,NaN,NaN,NaN,25767,NaN,NaN,NaN
"177541",NaN,NaN,NaN,31942,NaN,20000,NaN,NaN,NaN,NaN
"177542",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177544",NaN,NaN,NaN,NaN,NaN,NaN,25771,NaN,NaN,NaN
"177545",49816.371661442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850.90007589173
"177546",NaN,NaN,NaN,NaN,NaN,NaN,25775,NaN,NaN,NaN
"177547",NaN,338653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177548",NaN,NaN,39932,NaN,NaN,NaN,NaN,NaN,16217,NaN
"177550",NaN,NaN,NaN,NaN,NaN,NaN,25784,NaN,NaN,NaN
"177554",NaN,NaN,NaN,NaN,36100,20000,NaN,NaN,NaN,NaN
"177555",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6851
"177556",49837.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177558",49817.8401851852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177560",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17694,NaN,NaN
"177561",NaN,NaN,NaN,31942,NaN,NaN,25791,NaN,NaN,NaN
"177562",NaN,NaN,39933,NaN,NaN,19999,NaN,NaN,NaN,NaN
"177563",NaN,338599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177568",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16216.3577981651,6851
"177569",NaN,338572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177570",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16228.4905660377,NaN
"177574",49818.8841558441,NaN,39933,31942,NaN,NaN,25791,17704,16242,6851
"177575",49828.42,NaN,NaN,NaN,36100,19998,NaN,NaN,NaN,NaN
"177576",49797.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177577",NaN,NaN,NaN,NaN,36090.0697674419,NaN,NaN,NaN,NaN,NaN
"177578",49788.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177580",49780.0133962264,338497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177583",NaN,338460.064516129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177586",49803.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177587",NaN,NaN,39932,31938,NaN,NaN,25791,17700,16241,6851
"177588",NaN,338268,NaN,NaN,36095,19998,NaN,NaN,NaN,NaN
"177589",NaN,NaN,NaN,NaN,36094.3135435993,NaN,NaN,NaN,NaN,NaN
"177596",49809.77,338496,39932,31938,36092,19998,25791,17700,16241,6850
"177597",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177601",NaN,338495,39932,NaN,NaN,19998,NaN,NaN,NaN,NaN
"177603",49809.77,NaN,NaN,NaN,36092,NaN,NaN,17700,16241,NaN
"177604",NaN,NaN,NaN,31933,NaN,NaN,25791,NaN,NaN,6850
"177606",NaN,338465,39916,NaN,NaN,19998,NaN,NaN,NaN,NaN
"177608",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177609",NaN,NaN,39906,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177613",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17690.1923601637,NaN,NaN
"177614",49764.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177617",NaN,NaN,NaN,NaN,NaN,19986.3465642339,NaN,NaN,NaN,6848
"177618",NaN,NaN,NaN,31935.4489795918,NaN,NaN,NaN,NaN,NaN,6843
"177619",NaN,NaN,NaN,31919,NaN,NaN,NaN,NaN,NaN,NaN
"177621",NaN,NaN,NaN,31942,NaN,NaN,NaN,NaN,NaN,NaN
"177623",NaN,338392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177625",49815.66,338392,39931,31942,36091,19996,25789,NaN,16239,6844
"177626",NaN,NaN,NaN,31927,NaN,NaN,NaN,NaN,NaN,NaN
"177629",49815.66,NaN,NaN,NaN,36089.0502793296,NaN,NaN,NaN,NaN,NaN
"177631",49856.9,338362.812191104,39932,31942,36091.6024464832,19996.9141509434,25790.4862385321,17699.0904522613,16238.4165680473,6844.30029806259
"177632",NaN,338104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177641",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17678.9411764706,NaN,NaN
"177647",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6844
"177649",NaN,NaN,NaN,31942,NaN,NaN,NaN,NaN,NaN,6843
"177653",49867.7,NaN,39933.5680300501,31947.8385416667,NaN,NaN,NaN,NaN,NaN,NaN
"177654",NaN,NaN,NaN,31981,NaN,NaN,NaN,NaN,NaN,NaN
"177657",NaN,NaN,NaN,NaN,NaN,19999.6179114416,NaN,NaN,NaN,NaN
"177658",NaN,NaN,NaN,NaN,NaN,19999,NaN,NaN,NaN,NaN
"177660",NaN,NaN,NaN,31963,NaN,NaN,NaN,NaN,NaN,NaN
"177662",NaN,NaN,NaN,31963,NaN,NaN,NaN,NaN,NaN,NaN
"177663",NaN,NaN,NaN,31963,NaN,NaN,NaN,NaN,NaN,NaN
"177664",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17681,NaN,NaN
"177665",NaN,338250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177666",NaN,NaN,NaN,31963.7440758294,NaN,NaN,NaN,NaN,NaN,NaN
"177668",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6843
"177671",NaN,338317,39956.0641399417,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177672",NaN,338255.35971223,39985,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177677",49942.32,NaN,NaN,NaN,NaN,NaN,NaN,17690,NaN,6843
"177682",49920.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177685",NaN,NaN,NaN,NaN,36100.1258671952,NaN,NaN,NaN,NaN,NaN
"177686",NaN,NaN,NaN,NaN,36102.4370579915,NaN,NaN,NaN,NaN,NaN
"177687",NaN,NaN,NaN,NaN,36100.4431946007,NaN,NaN,NaN,NaN,NaN
"177688",NaN,NaN,NaN,NaN,36100.5603576751,19998,NaN,NaN,NaN,NaN
"177689",NaN,NaN,NaN,NaN,36100,20000.2325116589,NaN,NaN,NaN,NaN
"177690",49899.12,NaN,NaN,NaN,36100,20000.9248554913,NaN,NaN,NaN,NaN
"177691",NaN,NaN,NaN,NaN,NaN,20001,NaN,NaN,NaN,NaN
"177692",49936.5190909091,NaN,NaN,NaN,NaN,20003.2582216809,NaN,NaN,NaN,NaN
"177693",NaN,NaN,39958.9957035446,NaN,NaN,20000,NaN,NaN,NaN,NaN
"177694",NaN,NaN,39954,31972.4281045752,NaN,NaN,NaN,17681,NaN,NaN
"177698",NaN,NaN,NaN,31946,NaN,NaN,NaN,NaN,NaN,NaN
"177699",NaN,NaN,NaN,NaN,NaN,20005,NaN,NaN,NaN,NaN
"177700",NaN,338105.850865513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177701",49926.61,338000,39984,31968,36128.0298507463,20005.2650862069,25790,17681,NaN,6844
"177702",49897.16,NaN,NaN,NaN,NaN,NaN,NaN,17661,NaN,NaN
"177703",NaN,NaN,NaN,31948,NaN,NaN,NaN,NaN,NaN,NaN
"177706",49930.54,338114,39986.1818181818,31972,36129.6703296703,20006,25790.2488822653,17686.0567178057,NaN,6846.54347826087
"177707",NaN,NaN,NaN,NaN,36130.65,20002.6060862215,NaN,NaN,NaN,NaN
"177709",NaN,NaN,NaN,NaN,NaN,20007.8611111111,NaN,NaN,NaN,NaN
"177710",NaN,NaN,NaN,NaN,NaN,20003.6553911205,NaN,NaN,NaN,NaN
"177711",NaN,338162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177715",NaN,NaN,NaN,NaN,NaN,20010,NaN,NaN,NaN,NaN
"177716",NaN,NaN,NaN,NaN,NaN,20004,NaN,NaN,NaN,NaN
"177717",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16255,NaN
"177721",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17680,NaN,NaN
"177726",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6840.1501
"177727",49897.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177728",49928.58,338047.481012658,39980,31975,36131,20008.0081967213,25800,17690,NaN,6844
"177730",NaN,337777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177732",49928.58,NaN,39999,NaN,NaN,NaN,NaN,17690,NaN,6844
"177733",NaN,338115,NaN,31976,36148,20010,25800,NaN,16258,NaN
"177734",NaN,NaN,NaN,NaN,NaN,20010,NaN,NaN,NaN,NaN
"177736",49918.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177738",NaN,NaN,NaN,NaN,NaN,20003.6275797373,NaN,NaN,NaN,NaN
"177739",NaN,NaN,NaN,NaN,NaN,20000,NaN,NaN,NaN,NaN
"177740",NaN,NaN,NaN,NaN,NaN,19999.8393595041,NaN,NaN,NaN,NaN
"177753",NaN,NaN,NaN,NaN,NaN,19995.1305182342,NaN,NaN,NaN,NaN
"177768",49897.3145945946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177772",NaN,NaN,39969,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177786",49908.94,338104,39972,31976,36148,20001.1571906355,25800,17690,NaN,6846.1576819407
"177789",NaN,NaN,NaN,NaN,NaN,NaN,25782.0274841438,NaN,NaN,NaN
"177790",NaN,NaN,NaN,NaN,NaN,NaN,25779,NaN,NaN,NaN
"177791",NaN,NaN,NaN,NaN,NaN,19999.5444191344,NaN,NaN,NaN,NaN
"177792",49908.94,338110.775,39972,31976,36148,NaN,25779,17694.0326633166,NaN,6844
"177793",NaN,338162,NaN,NaN,NaN,20000.3655462185,NaN,NaN,NaN,NaN
"177795",NaN,NaN,NaN,NaN,NaN,20003.627991298,NaN,NaN,NaN,NaN
"177797",49905.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177803",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6844
"177806",NaN,NaN,39954,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177808",49870.64,NaN,NaN,NaN,36112.2014652015,NaN,NaN,NaN,NaN,NaN
"177811",NaN,338162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177812",NaN,NaN,NaN,NaN,NaN,20005,NaN,NaN,NaN,NaN
"177813",NaN,NaN,NaN,NaN,NaN,NaN,25764,NaN,NaN,NaN
"177814",NaN,338164.90234375,NaN,NaN,NaN,NaN,NaN,17714,NaN,NaN
"177815",NaN,338200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177816",NaN,NaN,NaN,31974,NaN,NaN,NaN,NaN,NaN,NaN
"177820",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16258,NaN
"177822",NaN,NaN,39942.8307952623,NaN,NaN,20005,NaN,NaN,NaN,NaN
"177825",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6842
"177829",NaN,338381.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177831",49861.1729621381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177832",49875.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177836",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6844
"177838",NaN,NaN,39988,NaN,NaN,NaN,25783.216940363,NaN,NaN,6847
"177846",NaN,NaN,NaN,31970,NaN,NaN,NaN,NaN,NaN,NaN
"177848",NaN,338200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177849",NaN,338000,NaN,NaN,NaN,20005,NaN,17713,NaN,6850
"177853",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16258,NaN
"177855",NaN,NaN,NaN,NaN,NaN,20011.3868638239,NaN,NaN,NaN,6850
"177856",NaN,NaN,NaN,NaN,NaN,20019,NaN,NaN,NaN,NaN
"177858",NaN,NaN,NaN,NaN,NaN,20020,NaN,NaN,NaN,NaN
"177859",NaN,NaN,39988,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177860",NaN,NaN,NaN,NaN,36144,NaN,NaN,NaN,NaN,NaN
"177864",NaN,338340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177866",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17725,NaN,NaN
"177868",NaN,338001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177870",NaN,NaN,NaN,NaN,36104.6066350711,NaN,NaN,NaN,16224,NaN
"177871",NaN,NaN,NaN,NaN,36109,NaN,NaN,NaN,NaN,NaN
"177872",NaN,NaN,NaN,NaN,36109,NaN,25800,NaN,NaN,NaN
"177875",49871.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177879",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17703,NaN,NaN
"177881",49843.9860430108,NaN,39965,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177883",NaN,338313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177885",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16260,NaN
"177887",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17724,NaN,NaN
"177888",NaN,NaN,NaN,31961,NaN,NaN,NaN,NaN,NaN,NaN
"177890",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16260.8477929985,6850
"177891",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16233.8754448399,NaN
"177892",NaN,NaN,NaN,NaN,NaN,20036.8155021834,NaN,NaN,NaN,NaN
"177893",49821.4313473054,NaN,NaN,NaN,NaN,20040.2974640165,NaN,NaN,NaN,NaN
"177894",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16264,NaN
"177896",NaN,NaN,NaN,NaN,NaN,NaN,25797,NaN,NaN,NaN
"177902",NaN,NaN,NaN,31954,36130,20046,NaN,NaN,NaN,NaN
"177903",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17724,NaN,NaN
"177904",NaN,338001.611510791,NaN,NaN,36103.7040641099,NaN,NaN,NaN,NaN,NaN
"177906",NaN,337840,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177909",NaN,NaN,NaN,NaN,36109,NaN,NaN,NaN,NaN,NaN
"177910",NaN,NaN,39950,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177913",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177914",NaN,NaN,NaN,NaN,NaN,NaN,25794,NaN,NaN,NaN
"177917",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177923",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177924",NaN,338222,NaN,NaN,36130,NaN,NaN,NaN,NaN,NaN
"177928",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177929",NaN,NaN,NaN,NaN,NaN,20044,NaN,NaN,NaN,NaN
"177930",NaN,NaN,NaN,31957,NaN,NaN,NaN,NaN,NaN,NaN
"177933",NaN,NaN,NaN,NaN,36143,NaN,NaN,NaN,NaN,NaN
"177935",NaN,337875,NaN,NaN,NaN,NaN,NaN,NaN,16285,NaN
"177937",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17724,NaN,NaN
"177938",NaN,NaN,NaN,NaN,NaN,NaN,25796,NaN,NaN,6850
"177940",NaN,NaN,NaN,NaN,36143,NaN,NaN,NaN,NaN,NaN
"177942",NaN,NaN,39950.2727272727,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177946",49790.13,NaN,39950,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177948",NaN,337875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177951",NaN,NaN,39972,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177956",NaN,NaN,NaN,31963,NaN,20045,NaN,NaN,16284,NaN
"177959",NaN,NaN,39937,NaN,NaN,NaN,25776.7447698745,NaN,NaN,NaN
"177960",NaN,337705.489795918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177964",NaN,NaN,39935,NaN,NaN,NaN,NaN,NaN,16303,NaN
"177965",NaN,NaN,NaN,NaN,NaN,20045.193764988,NaN,NaN,NaN,NaN
"177966",NaN,NaN,NaN,NaN,NaN,20050.8130081301,NaN,NaN,NaN,NaN
"177969",NaN,337995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177970",49798.8534693878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177972",49818.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177974",NaN,NaN,NaN,31950,36150,NaN,NaN,17723,NaN,6850
"177977",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"177981",NaN,337989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177983",NaN,NaN,NaN,NaN,NaN,NaN,25791.6714285714,NaN,NaN,NaN
"177984",NaN,NaN,NaN,NaN,NaN,NaN,25795.5201900238,NaN,NaN,NaN
"177987",49778.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"177991",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17723,NaN,NaN
"177992",NaN,NaN,NaN,NaN,36150,20063,25796,NaN,16302,6850
