"","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"87000",1561360232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87004",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360236
"87005",NaN,1561360237,NaN,NaN,1561360237,NaN,NaN,NaN,NaN,NaN
"87006",NaN,NaN,NaN,NaN,NaN,NaN,1561360238,NaN,NaN,NaN
"87015",NaN,NaN,NaN,NaN,1561360247,NaN,1561360247,NaN,NaN,NaN
"87016",NaN,1561360248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87020",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360252
"87022",NaN,NaN,1561360254,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87025",NaN,NaN,NaN,NaN,1561360257,NaN,NaN,NaN,NaN,NaN
"87026",NaN,NaN,NaN,NaN,1561360258,NaN,NaN,NaN,NaN,NaN
"87036",NaN,NaN,NaN,NaN,1561360268,NaN,NaN,NaN,NaN,NaN
"87038",NaN,NaN,NaN,NaN,1561360270,NaN,NaN,NaN,NaN,NaN
"87039",NaN,1561360271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87047",NaN,1561360279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87049",1561360281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87050",NaN,NaN,NaN,NaN,1561360282,NaN,NaN,NaN,NaN,NaN
"87053",NaN,NaN,NaN,NaN,1561360285,NaN,NaN,NaN,NaN,NaN
"87060",NaN,NaN,NaN,NaN,1561360292,NaN,NaN,NaN,NaN,NaN
"87062",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360294,NaN
"87063",NaN,1561360295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87065",NaN,1561360297,NaN,NaN,1561360297,NaN,NaN,NaN,NaN,NaN
"87068",NaN,1561360300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87069",NaN,1561360301,NaN,NaN,NaN,NaN,1561360301,NaN,NaN,NaN
"87070",NaN,1561360302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87071",NaN,1561360303,NaN,NaN,NaN,NaN,NaN,1561360303,NaN,NaN
"87074",NaN,1561360306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87077",NaN,1561360309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87080",NaN,1561360312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87082",NaN,1561360314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87083",NaN,1561360315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87084",NaN,1561360316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87085",NaN,1561360317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87089",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360321,NaN
"87091",NaN,NaN,1561360323,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87092",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360324,NaN,NaN
"87095",NaN,NaN,NaN,NaN,NaN,1561360327,NaN,NaN,NaN,NaN
"87096",NaN,NaN,NaN,NaN,NaN,NaN,1561360328,NaN,NaN,NaN
"87097",1561360329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87098",NaN,NaN,NaN,1561360330,NaN,NaN,NaN,NaN,NaN,NaN
"87105",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360337,NaN
"87109",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360341,NaN
"87114",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360346,NaN
"87115",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360347,NaN
"87122",NaN,1561360354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87125",NaN,1561360357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87126",NaN,1561360358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87127",NaN,1561360359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87129",NaN,1561360361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87131",NaN,1561360363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87132",NaN,1561360364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87135",NaN,1561360367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87136",NaN,1561360368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87144",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360376,1561360376,NaN
"87146",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360378,NaN
"87147",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360379,NaN
"87150",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360382,NaN
"87151",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360383
"87152",NaN,NaN,NaN,NaN,NaN,1561360384,NaN,NaN,NaN,1561360384
"87161",NaN,1561360393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87162",NaN,1561360394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87165",NaN,1561360397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87169",NaN,1561360401,NaN,NaN,NaN,NaN,NaN,NaN,1561360401,NaN
"87172",NaN,1561360404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87175",NaN,1561360407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87176",NaN,NaN,NaN,NaN,NaN,1561360408,NaN,NaN,NaN,NaN
"87179",NaN,1561360411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87182",NaN,1561360414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87185",NaN,1561360417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87187",NaN,1561360419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87188",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360420,NaN
"87189",NaN,NaN,NaN,NaN,NaN,1561360421,NaN,NaN,1561360421,NaN
"87190",NaN,1561360422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87191",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360423,NaN
"87192",NaN,NaN,NaN,NaN,NaN,1561360424,NaN,NaN,NaN,NaN
"87199",NaN,NaN,NaN,NaN,NaN,1561360431,NaN,NaN,NaN,NaN
"87213",NaN,NaN,NaN,NaN,NaN,1561360445,NaN,NaN,NaN,NaN
"87214",NaN,1561360446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87218",NaN,NaN,NaN,NaN,NaN,1561360450,NaN,NaN,NaN,NaN
"87219",NaN,NaN,NaN,NaN,NaN,1561360451,NaN,NaN,NaN,NaN
"87222",NaN,NaN,NaN,NaN,NaN,1561360454,NaN,NaN,NaN,NaN
"87224",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360456
"87225",NaN,NaN,1561360457,NaN,NaN,NaN,NaN,NaN,1561360457,NaN
"87226",NaN,NaN,NaN,NaN,NaN,NaN,1561360458,NaN,NaN,NaN
"87227",NaN,NaN,NaN,NaN,1561360459,NaN,NaN,NaN,NaN,NaN
"87229",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360461,NaN
"87232",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360464,NaN
"87236",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360468,NaN
"87237",NaN,NaN,NaN,NaN,NaN,1561360469,NaN,NaN,NaN,NaN
"87238",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360470,NaN
"87240",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360472,NaN
"87245",NaN,1561360477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87255",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360487
"87261",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360493,NaN
"87263",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360495
"87265",1561360497,NaN,NaN,1561360497,1561360497,1561360497,NaN,NaN,1561360497,1561360497
"87267",NaN,NaN,NaN,NaN,NaN,NaN,1561360499,NaN,NaN,NaN
"87268",NaN,NaN,NaN,NaN,NaN,1561360500,NaN,NaN,NaN,NaN
"87270",NaN,1561360502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87271",NaN,NaN,1561360503,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87273",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360505,NaN
"87275",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360507,NaN
"87278",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360510,NaN,NaN
"87285",NaN,NaN,NaN,NaN,NaN,1561360517,NaN,NaN,NaN,NaN
"87288",NaN,NaN,NaN,NaN,NaN,NaN,1561360520,NaN,NaN,NaN
"87291",NaN,1561360523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87295",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360527
"87301",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360533
"87302",1561360534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87303",NaN,NaN,NaN,NaN,1561360535,NaN,NaN,NaN,NaN,NaN
"87306",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360538
"87311",NaN,NaN,NaN,NaN,1561360543,NaN,NaN,NaN,NaN,1561360543
"87319",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360551,NaN
"87322",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360554,NaN
"87325",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360557,NaN
"87326",NaN,1561360558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87335",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360567
"87336",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360568
"87337",NaN,1561360569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87341",NaN,NaN,NaN,NaN,NaN,1561360573,1561360573,1561360573,1561360573,1561360573
"87347",NaN,1561360579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87349",NaN,NaN,NaN,NaN,NaN,NaN,1561360581,NaN,NaN,NaN
"87355",1561360587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87360",NaN,NaN,NaN,NaN,NaN,1561360592,NaN,NaN,NaN,NaN
"87361",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360593,NaN,NaN
"87367",NaN,NaN,NaN,NaN,NaN,1561360599,NaN,NaN,NaN,1561360599
"87372",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360604
"87375",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360607,NaN,NaN
"87383",NaN,NaN,NaN,NaN,NaN,1561360615,NaN,NaN,NaN,1561360615
"87384",NaN,NaN,1561360616,NaN,NaN,NaN,NaN,1561360616,NaN,NaN
"87385",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360617,NaN,NaN
"87386",NaN,NaN,NaN,NaN,NaN,1561360618,NaN,NaN,NaN,NaN
"87390",NaN,NaN,NaN,NaN,1561360622,1561360622,NaN,1561360622,NaN,NaN
"87394",NaN,NaN,NaN,NaN,1561360626,NaN,NaN,NaN,NaN,NaN
"87395",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360627,NaN,NaN
"87398",NaN,1561360630,NaN,NaN,NaN,NaN,NaN,1561360630,NaN,NaN
"87401",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360633,NaN
"87402",NaN,NaN,NaN,NaN,NaN,1561360634,NaN,1561360634,NaN,1561360634
"87405",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360637,1561360637,NaN
"87413",NaN,1561360645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87415",NaN,1561360647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87421",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360653
"87422",NaN,NaN,NaN,NaN,NaN,1561360654,NaN,NaN,NaN,NaN
"87427",NaN,1561360659,NaN,NaN,NaN,1561360659,NaN,NaN,1561360659,NaN
"87441",NaN,NaN,NaN,NaN,NaN,1561360673,NaN,NaN,NaN,NaN
"87446",1561360678,NaN,NaN,NaN,1561360678,NaN,NaN,NaN,NaN,NaN
"87447",NaN,NaN,NaN,NaN,1561360679,NaN,NaN,NaN,NaN,NaN
"87450",NaN,NaN,NaN,NaN,NaN,1561360682,NaN,NaN,NaN,NaN
"87452",NaN,NaN,NaN,NaN,1561360684,NaN,NaN,NaN,NaN,NaN
"87453",NaN,NaN,NaN,NaN,1561360685,NaN,NaN,NaN,NaN,NaN
"87454",NaN,NaN,NaN,NaN,1561360686,NaN,NaN,NaN,NaN,NaN
"87455",NaN,NaN,NaN,NaN,1561360687,NaN,NaN,NaN,NaN,NaN
"87458",NaN,NaN,NaN,NaN,NaN,1561360690,NaN,NaN,NaN,NaN
"87478",NaN,1561360710,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87480",NaN,1561360712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87499",NaN,NaN,NaN,NaN,1561360731,NaN,NaN,NaN,NaN,1561360731
"87500",NaN,NaN,NaN,NaN,1561360732,NaN,NaN,NaN,1561360732,NaN
"87503",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360735
"87505",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360737,NaN
"87508",1561360740,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87511",NaN,NaN,NaN,NaN,NaN,1561360743,NaN,NaN,NaN,1561360743
"87512",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360744,NaN
"87513",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360745,NaN
"87514",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360746,NaN
"87515",NaN,NaN,NaN,NaN,NaN,1561360747,NaN,NaN,1561360747,NaN
"87516",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360748,NaN
"87517",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360749,NaN
"87519",NaN,1561360751,NaN,NaN,NaN,NaN,NaN,NaN,1561360751,NaN
"87523",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360755,NaN
"87525",NaN,NaN,NaN,NaN,1561360757,NaN,NaN,NaN,1561360757,1561360757
"87526",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360758,NaN
"87527",NaN,1561360759,NaN,NaN,NaN,NaN,NaN,NaN,1561360759,NaN
"87528",NaN,NaN,NaN,NaN,NaN,1561360760,NaN,NaN,NaN,NaN
"87529",NaN,NaN,NaN,1561360761,NaN,NaN,NaN,NaN,1561360761,NaN
"87534",NaN,1561360766,NaN,NaN,NaN,NaN,NaN,NaN,1561360766,NaN
"87535",NaN,1561360767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87536",NaN,1561360768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87538",NaN,NaN,NaN,NaN,NaN,1561360770,NaN,NaN,1561360770,NaN
"87539",NaN,1561360771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87540",NaN,1561360772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87541",1561360773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87542",NaN,1561360774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87544",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360776,NaN
"87545",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360777,NaN
"87546",NaN,1561360778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87549",NaN,NaN,NaN,1561360781,NaN,NaN,NaN,NaN,NaN,NaN
"87550",NaN,1561360782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87553",NaN,1561360785,NaN,1561360785,NaN,NaN,NaN,NaN,NaN,NaN
"87556",NaN,1561360788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87557",NaN,1561360789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87558",NaN,1561360790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87561",NaN,1561360793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87562",NaN,NaN,1561360794,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87567",NaN,1561360799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87568",NaN,1561360800,NaN,NaN,NaN,1561360800,1561360800,NaN,1561360800,1561360800
"87569",NaN,1561360801,NaN,NaN,NaN,NaN,NaN,NaN,1561360801,NaN
"87570",NaN,NaN,1561360802,NaN,NaN,1561360802,NaN,NaN,NaN,NaN
"87571",NaN,1561360803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360803
"87572",NaN,1561360804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87573",NaN,NaN,NaN,NaN,NaN,NaN,1561360805,NaN,NaN,NaN
"87574",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360806
"87575",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360807
"87577",NaN,1561360809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87578",NaN,1561360810,NaN,NaN,NaN,1561360810,NaN,NaN,1561360810,NaN
"87579",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360811,NaN
"87581",NaN,1561360813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87582",NaN,NaN,NaN,NaN,NaN,1561360814,NaN,NaN,NaN,NaN
"87583",NaN,1561360815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87584",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360816
"87586",NaN,1561360818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87587",NaN,1561360819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87588",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360820,NaN
"87589",NaN,1561360821,NaN,NaN,NaN,NaN,NaN,NaN,1561360821,NaN
"87590",NaN,1561360822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87594",NaN,1561360826,NaN,NaN,1561360826,NaN,NaN,NaN,NaN,NaN
"87597",NaN,NaN,NaN,NaN,NaN,NaN,1561360829,NaN,NaN,NaN
"87599",NaN,NaN,NaN,NaN,1561360831,1561360831,NaN,1561360831,1561360831,1561360831
"87600",NaN,1561360832,NaN,NaN,NaN,1561360832,NaN,NaN,NaN,NaN
"87603",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360835
"87610",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360842
"87614",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360846,1561360846
"87616",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360848,NaN
"87623",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360855
"87624",1561360856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87625",NaN,NaN,1561360857,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87627",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360859,NaN
"87632",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360864
"87640",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360872
"87641",NaN,NaN,1561360873,1561360873,NaN,NaN,NaN,NaN,NaN,NaN
"87646",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360878,NaN
"87649",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360881
"87653",NaN,1561360885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87659",NaN,NaN,NaN,NaN,NaN,NaN,1561360891,NaN,NaN,NaN
"87670",NaN,1561360902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87671",NaN,1561360903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87672",NaN,1561360904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360904
"87673",NaN,1561360905,NaN,1561360905,NaN,NaN,NaN,NaN,NaN,NaN
"87674",NaN,1561360906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87678",NaN,1561360910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87683",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360915,NaN
"87684",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360916,NaN
"87686",1561360918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87690",NaN,1561360922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87691",NaN,1561360923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87692",NaN,1561360924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87694",NaN,1561360926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87697",NaN,1561360929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87699",NaN,1561360931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87705",NaN,1561360937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87707",NaN,1561360939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87709",1561360941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87716",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360948,NaN
"87725",NaN,NaN,NaN,NaN,NaN,1561360957,NaN,NaN,NaN,NaN
"87727",NaN,NaN,NaN,NaN,NaN,1561360959,NaN,NaN,NaN,NaN
"87730",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360962,NaN
"87732",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360964,NaN
"87738",NaN,1561360970,NaN,NaN,NaN,NaN,NaN,NaN,1561360970,NaN
"87739",NaN,1561360971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87740",NaN,1561360972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87741",NaN,NaN,NaN,NaN,NaN,1561360973,NaN,NaN,NaN,NaN
"87742",NaN,NaN,NaN,NaN,1561360974,NaN,NaN,NaN,NaN,NaN
"87743",NaN,1561360975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87745",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561360977
"87759",NaN,1561360991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87760",NaN,1561360992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87761",NaN,1561360993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87762",NaN,1561360994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87766",NaN,NaN,NaN,1561360998,NaN,NaN,NaN,NaN,NaN,NaN
"87767",NaN,NaN,NaN,NaN,NaN,NaN,1561360999,NaN,NaN,NaN
"87774",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361006
"87785",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361017
"87786",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361018,1561361018
"87787",1561361019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87790",NaN,1561361022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361022
"87791",NaN,1561361023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361023
"87792",NaN,1561361024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87794",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361026
"87800",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361032
"87808",1561361040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87811",NaN,NaN,NaN,NaN,NaN,1561361043,NaN,NaN,NaN,1561361043
"87812",NaN,NaN,NaN,NaN,NaN,1561361044,NaN,NaN,NaN,NaN
"87816",NaN,1561361048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87819",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361051
"87833",NaN,NaN,NaN,NaN,NaN,NaN,1561361065,NaN,NaN,NaN
"87851",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361083
"87854",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361086
"87856",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361088
"87857",1561361089,1561361089,1561361089,1561361089,1561361089,1561361089,1561361089,1561361089,1561361089,1561361089
"87858",NaN,NaN,NaN,NaN,NaN,NaN,1561361090,NaN,NaN,NaN
"87859",1561361091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87860",NaN,NaN,NaN,NaN,NaN,1561361092,1561361092,1561361092,NaN,NaN
"87864",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361096
"87867",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361099
"87872",NaN,1561361104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87873",NaN,1561361105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87874",NaN,1561361106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361106
"87877",NaN,1561361109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87878",NaN,1561361110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87881",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361113,NaN
"87883",NaN,1561361115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361115
"87884",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361116,NaN
"87885",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361117,NaN
"87897",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561361129
"87899",1561361131,1561361131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87901",NaN,1561361133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87902",NaN,1561361134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87904",NaN,1561361136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87910",NaN,1561361142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87913",NaN,NaN,NaN,1561361145,NaN,NaN,1561361145,NaN,NaN,NaN
